v1,v2,result
4.59,2.75,7.34
6.89,6.09,12.98
3.55,6.58,10.129999999999999
7.01,3.78,10.79
0.36,9.45,9.809999999999999
5.97,5.34,11.309999999999999
2.75,5.6,8.35
9.96,3.19,13.15
3.23,5.02,8.25
6.61,8.7,15.309999999999999
6.32,6.23,12.55
7.77,5.56,13.329999999999998
9.45,2.34,11.79
4.32,0.62,4.94
9.95,7.19,17.14
4.93,1.17,6.1
1.21,9.72,10.93
0.91,8.2,9.11
2.76,4.35,7.109999999999999
5.42,6.98,12.4
2.07,2.05,4.119999999999999
9.71,5.46,15.170000000000002
0.38,1.19,1.5699999999999998
5.01,9.71,14.72
0.89,3.01,3.9
5.51,9.79,15.299999999999999
5.66,1.55,7.21
2.76,0.97,3.7299999999999995
1.93,6.9,8.83
0.99,7.39,8.379999999999999
8.09,1.2,9.29
5.93,2.08,8.01
5.35,9.63,14.98
0.78,9.85,10.629999999999999
5.55,7.46,13.01
8.85,9.1,17.95
3.38,9.14,12.52
1.05,7.37,8.42
2.82,4.33,7.15
9.15,8.12,17.27
9.03,3.25,12.28
8.01,0.33,8.34
0.26,9.74,10.0
6.55,3.77,10.32
0.65,7.76,8.41
1.56,6.8,8.36
6.96,1.64,8.6
8.2,2.22,10.42
2.08,2.84,4.92
8.31,1.37,9.68
0.72,8.62,9.34
3.37,2.17,5.54
3.72,3.59,7.3100000000000005
5.55,4.54,10.09
1.42,5.39,6.81
6.61,3.14,9.75
2.67,9.43,12.1
5.55,9.02,14.57
2.26,8.29,10.549999999999999
8.55,6.35,14.9
8.87,4.1,12.969999999999999
5.8,3.52,9.32
0.58,8.24,8.82
0.63,0.26,0.89
3.59,1.9,5.49
4.22,2.39,6.609999999999999
4.03,6.21,10.24
5.19,5.73,10.920000000000002
6.8,9.69,16.49
4.56,8.03,12.59
9.17,9.24,18.41
6.26,9.53,15.79
1.31,4.58,5.890000000000001
4.65,3.96,8.61
8.25,2.49,10.74
8.14,2.46,10.600000000000001
0.65,3.75,4.4
0.76,6.43,7.1899999999999995
9.57,4.35,13.92
0.79,5.61,6.4
0.54,6.07,6.61
2.37,9.87,12.239999999999998
9.46,2.61,12.07
3.84,1.21,5.05
7.6,3.07,10.67
1.21,8.12,9.329999999999998
0.02,1.5,1.52
6.09,8.93,15.02
8.22,7.15,15.370000000000001
6.31,2.33,8.64
2.19,9.09,11.28
7.94,5.54,13.48
1.59,8.42,10.01
9.68,7.55,17.23
6.58,5.16,11.74
4.17,2.3,6.47
3.3,3.07,6.369999999999999
5.1,2.15,7.25
4.47,5.46,9.93
1.26,8.6,9.86
0.7,0.17,0.87
9.94,1.47,11.41
8.5,6.83,15.33
3.08,6.03,9.11
0.96,8.31,9.27
7.2,1.7,8.9
7.45,7.35,14.8
9.23,9.62,18.85
6.71,9.8,16.51
9.78,7.68,17.46
7.21,2.57,9.78
9.74,2.42,12.16
4.92,3.56,8.48
1.69,6.61,8.3
3.28,9.47,12.75
4.78,8.87,13.649999999999999
5.34,5.15,10.49
1.35,9.81,11.16
2.62,3.96,6.58
1.71,9.44,11.149999999999999
6.03,9.84,15.870000000000001
5.18,0.34,5.52
2.3,2.29,4.59
5.08,3.73,8.81
6.51,2.62,9.129999999999999
8.97,9.45,18.42
9.45,9.46,18.91
9.62,7.4,17.02
6.97,6.65,13.620000000000001
4.59,7.63,12.219999999999999
2.3,5.4,7.7
6.45,2.35,8.8
3.72,2.27,5.99
7.98,6.52,14.5
8.05,0.3,8.350000000000001
9.68,8.61,18.29
2.94,4.88,7.82
7.87,2.1,9.97
7.58,6.53,14.11
7.54,5.27,12.809999999999999
8.51,4.37,12.879999999999999
8.3,5.05,13.350000000000001
0.24,0.69,0.9299999999999999
9.41,2.34,11.75
6.32,2.37,8.690000000000001
0.59,5.9,6.49
5.44,1.45,6.890000000000001
8.96,0.23,9.190000000000001
8.75,4.76,13.51
4.19,5.55,9.74
6.88,8.43,15.309999999999999
1.0,2.03,3.03
7.11,5.17,12.280000000000001
1.94,6.0,7.9399999999999995
3.45,6.29,9.74
3.08,8.97,12.05
6.78,7.66,14.440000000000001
9.31,3.34,12.65
3.0,7.93,10.93
3.23,0.76,3.99
2.66,1.0,3.66
5.66,8.31,13.97
9.68,0.47,10.15
7.81,2.52,10.33
0.44,0.63,1.07
8.62,7.49,16.11
6.52,8.59,15.11
9.38,1.46,10.84
1.82,8.29,10.11
3.52,8.05,11.57
8.49,1.86,10.35
2.94,3.94,6.88
3.72,2.75,6.470000000000001
1.07,8.32,9.39
2.3,4.67,6.97
0.51,1.53,2.04
0.3,7.69,7.99
7.58,7.89,15.469999999999999
5.2,5.31,10.51
1.59,7.22,8.81
5.67,8.47,14.14
5.72,1.99,7.71
5.72,1.7,7.42
7.15,4.7,11.850000000000001
6.06,9.57,15.629999999999999
3.68,9.54,13.219999999999999
7.93,9.95,17.88
5.09,6.75,11.84
8.23,1.12,9.350000000000001
7.08,8.27,15.35
9.21,6.7,15.91
4.68,1.32,6.0
4.54,0.87,5.41
9.24,8.88,18.12
4.22,9.03,13.25
5.11,5.21,10.32
7.71,8.18,15.89
4.01,6.39,10.399999999999999
0.68,7.83,8.51
2.52,0.07,2.59
2.38,3.62,6.0
8.86,9.58,18.439999999999998
9.87,2.01,11.879999999999999
0.91,3.45,4.36
6.23,0.39,6.62
3.05,3.27,6.32
5.75,9.49,15.24
1.25,8.15,9.4
0.05,9.93,9.98
0.42,0.65,1.07
0.7,8.72,9.42
7.17,0.89,8.06
7.64,0.18,7.819999999999999
4.68,8.75,13.43
8.38,9.89,18.270000000000003
9.44,0.98,10.42
7.09,3.82,10.91
5.49,2.04,7.53
6.82,5.47,12.29
3.68,7.73,11.41
7.91,8.29,16.2
5.76,3.72,9.48
7.56,3.09,10.649999999999999
9.17,4.1,13.27
1.94,9.04,10.979999999999999
3.88,4.41,8.29
6.67,5.66,12.33
5.48,7.16,12.64
2.6,6.27,8.87
6.98,1.14,8.120000000000001
1.55,0.85,2.4
2.15,2.74,4.890000000000001
7.76,7.53,15.29
2.21,7.36,9.57
9.93,9.88,19.810000000000002
5.79,4.99,10.780000000000001
7.75,9.29,17.04
1.37,7.57,8.940000000000001
1.24,3.4,4.64
7.66,0.91,8.57
9.79,2.68,12.469999999999999
2.33,0.64,2.97
5.52,9.44,14.959999999999999
0.42,8.57,8.99
1.71,9.37,11.079999999999998
4.11,1.1,5.210000000000001
9.74,1.85,11.59
9.34,2.04,11.379999999999999
0.41,3.14,3.5500000000000003
8.24,9.36,17.6
2.83,6.44,9.27
0.98,8.47,9.450000000000001
0.77,2.51,3.28
0.27,3.7,3.97
1.49,1.46,2.95
2.7,7.18,9.879999999999999
6.26,8.13,14.39
3.49,4.27,7.76
4.07,2.04,6.11
9.79,5.89,15.68
7.73,0.92,8.65
8.84,6.21,15.05
9.01,7.05,16.06
7.49,6.18,13.67
9.56,1.54,11.100000000000001
0.32,6.34,6.66
2.21,7.34,9.55
4.38,5.35,9.73
1.39,7.17,8.56
0.72,4.86,5.58
0.32,2.4,2.7199999999999998
9.72,1.29,11.010000000000002
4.75,7.52,12.27
4.04,1.63,5.67
8.81,8.26,17.07
7.97,0.23,8.2
6.59,1.95,8.54
6.21,0.44,6.65
5.5,6.48,11.98
9.61,1.94,11.549999999999999
6.55,6.63,13.18
9.96,5.68,15.64
2.12,4.49,6.61
1.54,1.42,2.96
1.9,3.09,4.99
9.19,6.01,15.2
3.9,2.58,6.48
9.38,1.23,10.610000000000001
1.89,3.75,5.64
3.09,0.04,3.13
4.12,4.86,8.98
4.05,1.4,5.449999999999999
6.06,1.63,7.6899999999999995
6.09,6.74,12.83
8.06,5.85,13.91
1.39,1.49,2.88
9.11,1.21,10.32
6.22,0.82,7.04
4.0,3.83,7.83
0.24,1.93,2.17
2.31,6.11,8.42
7.82,2.12,9.940000000000001
8.69,1.12,9.809999999999999
0.93,3.23,4.16
2.48,7.8,10.28
0.59,8.61,9.2
5.97,5.03,11.0
6.52,4.87,11.39
5.49,3.39,8.88
0.98,5.27,6.25
7.22,0.81,8.03
4.68,4.26,8.94
7.71,7.8,15.51
4.89,4.18,9.07
9.15,7.56,16.71
9.06,6.19,15.25
0.82,3.13,3.9499999999999997
9.02,6.5,15.52
7.71,8.44,16.15
7.42,3.19,10.61
7.96,9.14,17.1
4.88,4.36,9.24
3.84,7.27,11.11
6.06,8.53,14.59
6.28,1.49,7.7700000000000005
5.61,3.38,8.99
8.77,9.67,18.439999999999998
6.95,8.19,15.14
6.95,8.84,15.79
1.52,5.84,7.359999999999999
2.28,8.31,10.59
8.04,4.73,12.77
0.99,0.96,1.95
3.5,5.1,8.6
7.27,1.89,9.16
0.34,0.71,1.05
4.59,1.94,6.529999999999999
2.82,4.96,7.779999999999999
9.92,4.89,14.809999999999999
6.75,4.11,10.86
3.96,0.38,4.34
3.54,2.04,5.58
0.16,9.02,9.18
4.25,3.8,8.05
4.32,4.18,8.5
0.35,4.29,4.64
1.71,3.23,4.9399999999999995
9.54,2.84,12.379999999999999
5.36,7.12,12.48
9.33,5.06,14.39
3.86,3.74,7.6
3.49,6.54,10.030000000000001
4.24,6.53,10.77
5.98,3.54,9.52
6.99,3.28,10.27
6.11,1.27,7.380000000000001
3.37,5.58,8.95
1.14,9.6,10.74
5.56,8.59,14.149999999999999
8.74,0.04,8.78
6.23,6.14,12.370000000000001
2.98,1.45,4.43
5.34,2.82,8.16
0.66,9.67,10.33
0.31,9.55,9.860000000000001
1.23,6.4,7.630000000000001
2.31,5.79,8.1
0.88,7.2,8.08
9.44,0.7,10.139999999999999
4.48,0.81,5.290000000000001
4.56,9.32,13.879999999999999
7.09,3.5,10.59
4.48,7.61,12.09
0.66,9.08,9.74
2.18,2.25,4.43
3.88,2.62,6.5
5.0,8.17,13.17
8.8,7.69,16.490000000000002
4.6,5.18,9.78
7.38,2.69,10.07
3.28,5.99,9.27
8.07,5.72,13.79
6.85,2.69,9.54
2.1,4.4,6.5
2.62,9.56,12.18
8.09,8.69,16.78
8.12,5.59,13.709999999999999
4.34,7.03,11.370000000000001
6.56,5.16,11.719999999999999
3.35,3.49,6.84
7.24,3.37,10.61
4.19,0.72,4.91
2.35,6.07,8.42
5.48,3.04,8.52
9.12,1.84,10.959999999999999
4.37,7.99,12.36
1.87,3.78,5.65
0.86,8.1,8.959999999999999
6.36,9.08,15.440000000000001
6.08,5.82,11.9
7.75,3.01,10.76
6.26,9.54,15.799999999999999
8.43,7.09,15.52
7.6,0.39,7.989999999999999
4.43,4.84,9.27
3.93,2.7,6.630000000000001
8.7,2.44,11.139999999999999
2.76,8.66,11.42
7.63,9.24,16.87
9.25,2.57,11.82
9.68,5.77,15.45
2.34,2.9,5.24
3.07,2.04,5.109999999999999
1.37,2.13,3.5
3.91,0.22,4.13
0.18,9.19,9.37
2.98,3.13,6.109999999999999
9.22,7.85,17.07
5.72,8.69,14.41
9.04,3.84,12.879999999999999
0.14,1.07,1.21
8.65,4.46,13.11
0.48,1.1,1.58
4.0,8.35,12.35
8.21,9.67,17.880000000000003
1.46,7.45,8.91
4.62,4.87,9.49
4.74,9.12,13.86
8.47,0.59,9.06
6.18,8.31,14.49
2.64,1.89,4.53
3.28,4.36,7.640000000000001
9.12,8.12,17.24
4.09,9.5,13.59
0.33,9.28,9.61
9.2,5.52,14.719999999999999
2.42,3.06,5.48
1.69,1.13,2.82
7.49,1.77,9.26
4.08,5.89,9.969999999999999
8.64,0.11,8.75
7.75,1.89,9.64
4.7,1.15,5.85
5.58,9.61,15.19
8.87,2.22,11.09
4.38,5.7,10.08
5.88,6.26,12.14
7.23,9.36,16.59
5.15,8.93,14.08
2.39,9.37,11.76
6.11,9.51,15.620000000000001
4.41,3.44,7.85
1.73,6.24,7.970000000000001
2.56,6.72,9.28
3.76,2.45,6.21
7.3,8.36,15.66
0.26,4.73,4.99
3.66,9.34,13.0
5.99,4.73,10.72
8.92,3.88,12.8
3.7,5.52,9.219999999999999
4.44,0.05,4.49
7.24,1.34,8.58
1.62,5.54,7.16
8.19,3.35,11.54
8.38,8.37,16.75
7.21,2.57,9.78
4.17,6.96,11.129999999999999
5.19,7.86,13.05
6.39,1.35,7.74
9.09,1.88,10.969999999999999
5.12,0.26,5.38
2.72,6.24,8.96
8.73,8.04,16.77
0.51,8.57,9.08
5.72,5.25,10.969999999999999
9.17,5.11,14.280000000000001
8.6,1.83,10.43
1.75,2.79,4.54
7.16,3.16,10.32
1.27,5.89,7.16
0.8,0.47,1.27
4.33,5.59,9.92
9.53,7.11,16.64
6.59,4.75,11.34
8.03,7.65,15.68
5.66,2.85,8.51
8.86,6.11,14.969999999999999
3.24,4.49,7.73
3.51,2.21,5.72
4.99,6.8,11.79
3.77,0.57,4.34
4.17,9.79,13.959999999999999
9.71,2.88,12.59
9.23,2.01,11.24
8.79,5.99,14.78
8.49,4.48,12.97
4.84,7.42,12.26
7.63,1.47,9.1
9.47,2.16,11.63
9.65,8.21,17.86
1.08,8.14,9.22
8.33,9.37,17.7
2.16,1.64,3.8
1.16,9.49,10.65
5.11,8.26,13.370000000000001
1.16,5.67,6.83
1.96,2.74,4.7
7.02,3.44,10.459999999999999
0.53,2.58,3.1100000000000003
3.65,1.2,4.85
4.23,0.59,4.82
8.95,1.57,10.52
0.54,1.66,2.2
3.63,8.03,11.66
0.44,4.46,4.9
6.33,3.22,9.55
1.22,5.71,6.93
3.83,9.23,13.06
5.97,3.75,9.719999999999999
7.78,6.66,14.440000000000001
3.94,7.32,11.26
9.67,1.72,11.39
9.79,7.55,17.34
6.65,4.85,11.5
7.18,6.21,13.39
0.28,4.32,4.6000000000000005
0.53,7.65,8.18
6.46,6.9,13.36
7.82,6.67,14.49
4.37,9.42,13.79
7.93,9.47,17.4
6.29,4.57,10.86
5.72,4.24,9.96
7.21,0.12,7.33
4.67,4.88,9.55
3.33,3.64,6.970000000000001
4.17,8.11,12.28
5.21,5.01,10.219999999999999
8.97,1.31,10.280000000000001
9.01,1.82,10.83
7.05,4.75,11.8
5.84,8.09,13.93
7.97,7.79,15.76
7.52,3.75,11.27
7.97,5.86,13.83
0.4,7.81,8.209999999999999
6.68,6.41,13.09
7.1,4.7,11.8
8.14,5.24,13.38
7.52,1.58,9.1
1.84,5.97,7.81
1.82,2.03,3.8499999999999996
1.22,7.55,8.77
5.62,1.57,7.19
5.79,4.64,10.43
2.06,8.44,10.5
6.84,1.45,8.29
8.04,1.37,9.41
9.65,7.47,17.12
9.28,2.99,12.27
0.37,3.5,3.87
0.65,0.08,0.73
9.84,0.99,10.83
5.91,6.07,11.98
9.06,6.98,16.04
5.82,7.7,13.52
6.56,2.52,9.08
5.62,9.2,14.82
9.86,9.12,18.979999999999997
6.93,8.82,15.75
8.33,8.16,16.490000000000002
3.42,8.6,12.02
5.27,9.26,14.53
0.85,3.84,4.6899999999999995
6.2,1.08,7.28
0.98,9.45,10.43
4.17,2.99,7.16
4.22,0.9,5.12
9.75,3.3,13.05
5.88,0.55,6.43
5.04,7.0,12.04
8.54,2.82,11.36
2.71,6.14,8.85
7.64,9.91,17.55
3.45,8.09,11.54
8.87,9.62,18.49
0.73,9.57,10.3
1.66,4.66,6.32
6.79,3.03,9.82
6.08,8.55,14.63
0.32,0.76,1.08
1.55,3.06,4.61
6.91,0.97,7.88
4.15,6.72,10.870000000000001
2.14,0.47,2.6100000000000003
3.71,7.23,10.940000000000001
5.78,4.82,10.600000000000001
0.6,7.14,7.739999999999999
6.39,0.88,7.27
4.98,5.36,10.34
4.86,5.91,10.77
1.1,4.18,5.279999999999999
3.02,8.65,11.67
9.93,1.46,11.39
6.17,1.98,8.15
0.57,7.05,7.62
6.1,4.93,11.03
9.54,8.96,18.5
8.07,7.57,15.64
3.67,2.39,6.0600000000000005
9.75,5.47,15.219999999999999
7.04,4.42,11.46
1.33,0.87,2.2
5.49,8.16,13.65
6.25,7.56,13.809999999999999
2.8,5.58,8.379999999999999
1.17,2.35,3.52
9.37,1.33,10.7
6.98,5.77,12.75
0.51,5.93,6.4399999999999995
5.05,6.12,11.17
3.39,1.69,5.08
6.68,4.95,11.629999999999999
1.64,5.02,6.659999999999999
0.44,5.92,6.36
0.42,2.09,2.51
8.8,5.73,14.530000000000001
6.75,8.5,15.25
5.86,6.09,11.95
7.98,6.16,14.14
4.54,1.88,6.42
4.54,8.98,13.52
0.96,8.38,9.34
6.23,0.13,6.36
3.21,9.62,12.829999999999998
6.14,8.27,14.41
2.56,1.14,3.7
1.95,0.41,2.36
7.01,4.38,11.39
3.06,0.39,3.45
4.84,9.15,13.99
4.82,4.05,8.870000000000001
4.27,6.45,10.719999999999999
0.41,6.12,6.53
0.18,7.06,7.239999999999999
0.61,0.55,1.1600000000000001
7.76,6.16,13.92
6.63,9.28,15.91
1.45,6.28,7.73
3.88,5.18,9.059999999999999
7.17,7.28,14.45
8.49,6.02,14.51
6.32,0.58,6.9
7.45,1.08,8.530000000000001
3.22,6.22,9.44
4.75,9.39,14.14
6.14,9.76,15.899999999999999
9.9,5.14,15.04
5.84,2.83,8.67
1.41,6.73,8.14
3.73,0.51,4.24
8.63,2.59,11.22
5.55,4.83,10.379999999999999
3.39,1.63,5.02
8.15,3.64,11.790000000000001
7.22,5.49,12.71
9.13,9.02,18.15
1.6,8.63,10.23
3.25,9.01,12.26
4.04,2.21,6.25
5.93,7.73,13.66
4.57,2.54,7.11
6.07,8.75,14.82
3.8,8.15,11.95
2.24,8.12,10.36
3.75,1.72,5.47
6.05,7.19,13.24
9.95,8.57,18.52
0.62,6.29,6.91
9.58,0.09,9.67
0.86,6.2,7.0600000000000005
3.75,2.15,5.9
3.66,9.71,13.370000000000001
0.2,7.5,7.7
5.71,6.09,11.8
3.6,2.56,6.16
3.58,6.4,9.98
3.22,8.65,11.870000000000001
2.61,2.31,4.92
9.91,9.22,19.130000000000003
5.65,6.9,12.55
2.48,1.38,3.86
0.12,1.92,2.04
9.6,3.96,13.559999999999999
7.19,4.19,11.38
5.74,9.17,14.91
8.8,5.7,14.5
1.63,8.49,10.120000000000001
9.63,9.11,18.740000000000002
1.37,7.29,8.66
1.84,0.68,2.52
2.49,5.51,8.0
4.05,5.58,9.629999999999999
6.67,7.08,13.75
1.81,5.8,7.609999999999999
0.44,1.63,2.07
2.56,1.44,4.0
0.04,6.21,6.25
9.39,6.11,15.5
3.45,4.44,7.890000000000001
8.55,2.68,11.23
8.24,8.14,16.380000000000003
4.3,9.13,13.43
0.94,0.17,1.1099999999999999
2.77,3.11,5.88
9.02,2.68,11.7
8.28,1.9,10.18
4.41,6.82,11.23
7.48,7.66,15.14
4.68,7.56,12.239999999999998
0.39,7.73,8.120000000000001
3.41,2.33,5.74
1.74,8.16,9.9
6.06,9.6,15.66
5.25,9.97,15.22
3.08,9.88,12.96
9.4,8.84,18.240000000000002
1.84,4.87,6.71
1.66,5.0,6.66
0.09,6.24,6.33
1.11,3.03,4.14
8.89,6.46,15.350000000000001
5.88,1.38,7.26
1.94,4.06,6.0
9.39,4.74,14.13
1.52,7.98,9.5
2.07,2.3,4.369999999999999
3.17,2.48,5.65
0.36,7.49,7.8500000000000005
3.24,1.21,4.45
7.02,0.84,7.859999999999999
7.59,6.94,14.530000000000001
4.12,0.42,4.54
0.79,7.85,8.64
2.88,3.94,6.82
6.07,2.95,9.02
4.04,1.9,5.9399999999999995
3.25,1.9,5.15
2.64,0.27,2.91
7.71,3.24,10.95
2.94,3.09,6.029999999999999
9.81,7.22,17.03
4.42,4.0,8.42
7.08,8.91,15.99
3.06,0.19,3.25
3.0,9.81,12.81
0.75,0.31,1.06
8.93,8.46,17.39
1.25,5.45,6.7
5.52,7.45,12.969999999999999
3.89,9.66,13.55
7.73,7.2,14.93
4.14,6.33,10.469999999999999
0.92,3.5,4.42
9.87,3.09,12.959999999999999
4.53,3.61,8.14
2.72,2.55,5.27
9.68,6.87,16.55
4.63,3.94,8.57
5.48,1.76,7.24
2.62,3.81,6.43
7.88,2.36,10.24
3.67,9.1,12.77
6.07,1.24,7.3100000000000005
7.51,9.31,16.82
7.56,3.51,11.07
9.67,0.28,9.95
2.13,9.78,11.91
3.87,4.19,8.06
0.42,3.2,3.62
3.72,3.46,7.18
6.98,0.4,7.380000000000001
1.26,9.35,10.61
6.09,7.76,13.85
4.1,6.97,11.07
1.81,1.67,3.48
5.44,9.97,15.41
7.33,0.09,7.42
8.21,9.41,17.62
9.53,5.37,14.899999999999999
1.16,1.93,3.09
3.52,6.89,10.41
4.37,3.26,7.63
0.06,6.67,6.7299999999999995
4.89,2.8,7.6899999999999995
3.79,8.62,12.41
3.91,0.13,4.04
2.89,7.27,10.16
7.35,6.8,14.149999999999999
4.65,8.19,12.84
6.23,1.39,7.62
0.53,6.6,7.13
2.65,2.62,5.27
2.16,6.73,8.89
7.59,9.48,17.07
7.0,7.69,14.690000000000001
2.2,2.67,4.87
3.21,7.66,10.870000000000001
3.56,7.09,10.65
7.96,8.54,16.5
9.29,7.33,16.619999999999997
0.2,7.29,7.49
1.91,9.9,11.81
5.52,9.88,15.4
1.97,5.04,7.01
5.77,1.76,7.529999999999999
8.8,0.22,9.020000000000001
9.96,5.05,15.010000000000002
4.79,8.42,13.21
8.03,7.27,15.299999999999999
8.34,1.24,9.58
0.0,6.29,6.29
4.99,0.14,5.13
9.2,1.43,10.629999999999999
0.46,9.49,9.950000000000001
0.7,3.49,4.19
1.79,8.92,10.71
6.19,7.0,13.190000000000001
0.71,1.19,1.9
0.79,2.77,3.56
1.26,7.43,8.69
4.67,5.48,10.15
7.14,6.4,13.54
5.05,3.35,8.4
1.66,9.22,10.88
0.31,0.89,1.2
1.32,0.99,2.31
5.0,9.72,14.72
7.14,1.84,8.98
0.12,7.2,7.32
5.46,0.5,5.96
3.05,1.54,4.59
0.29,9.6,9.889999999999999
4.63,7.09,11.719999999999999
0.39,7.66,8.05
5.06,6.19,11.25
8.7,3.46,12.16
5.48,4.51,9.99
5.92,0.17,6.09
5.67,2.02,7.6899999999999995
2.73,4.75,7.48
6.46,0.96,7.42
7.29,6.74,14.030000000000001
8.19,2.29,10.48
8.32,9.02,17.34
5.48,7.06,12.54
0.73,2.09,2.82
4.04,1.47,5.51
7.17,2.3,9.469999999999999
1.91,8.47,10.38
7.87,5.75,13.620000000000001
0.36,6.44,6.800000000000001
0.22,7.68,7.8999999999999995
5.25,3.76,9.01
0.07,9.13,9.200000000000001
2.52,8.18,10.7
0.15,9.04,9.19
0.46,6.68,7.14
0.99,9.55,10.540000000000001
1.02,2.09,3.11
9.51,5.89,15.399999999999999
0.5,0.51,1.01
8.96,9.22,18.18
3.38,6.07,9.45
9.77,3.71,13.48
9.08,6.89,15.969999999999999
8.32,2.74,11.06
1.01,1.27,2.2800000000000002
9.89,3.33,13.22
2.44,0.95,3.3899999999999997
9.36,7.26,16.619999999999997
4.41,4.3,8.71
3.29,8.3,11.59
6.23,2.06,8.290000000000001
5.3,0.33,5.63
7.45,5.58,13.030000000000001
7.37,6.15,13.52
2.56,1.58,4.140000000000001
5.03,0.64,5.67
9.66,2.33,11.99
5.66,4.55,10.21
7.59,7.41,15.0
8.95,2.25,11.2
0.38,1.52,1.9
6.75,9.67,16.42
5.29,6.09,11.379999999999999
8.86,2.02,10.879999999999999
2.87,9.82,12.690000000000001
8.41,8.93,17.34
2.6,4.75,7.35
8.77,8.39,17.16
9.55,7.48,17.03
8.67,7.95,16.62
2.9,8.55,11.450000000000001
4.08,9.18,13.26
3.73,1.04,4.77
4.36,7.07,11.43
8.78,2.57,11.35
1.36,0.72,2.08
4.17,5.75,9.92
9.92,0.47,10.39
9.67,6.85,16.52
1.35,2.67,4.02
2.47,4.58,7.050000000000001
9.42,0.18,9.6
5.23,8.49,13.72
0.61,2.13,2.7399999999999998
0.3,6.57,6.87
5.37,6.78,12.15
5.59,6.35,11.94
9.36,9.22,18.58
9.54,4.27,13.809999999999999
0.07,3.49,3.56
8.02,6.76,14.78
2.33,5.29,7.62
6.06,6.18,12.239999999999998
5.69,0.13,5.82
0.32,3.59,3.9099999999999997
9.21,0.02,9.23
5.43,2.88,8.309999999999999
0.54,5.61,6.15
5.18,4.11,9.29
3.66,0.43,4.09
5.78,2.92,8.7
0.59,7.97,8.56
2.19,9.92,12.11
6.56,9.53,16.09
5.05,4.78,9.83
6.35,0.67,7.02
0.27,1.71,1.98
7.95,2.3,10.25
9.02,0.63,9.65
0.3,0.0,0.3
9.69,1.26,10.95
7.07,5.54,12.61
0.32,0.94,1.26
3.51,9.9,13.41
8.47,7.42,15.89
1.67,8.68,10.35
4.89,0.6,5.489999999999999
9.35,1.65,11.0
8.59,6.34,14.93
6.65,3.35,10.0
4.32,3.62,7.94
1.0,1.99,2.99
0.14,6.38,6.52
2.72,2.06,4.78
3.96,1.61,5.57
6.02,9.66,15.68
2.45,7.45,9.9
3.33,3.47,6.800000000000001
0.89,0.46,1.35
2.82,1.44,4.26
6.38,8.36,14.739999999999998
0.7,9.89,10.59
4.86,3.88,8.74
9.65,1.31,10.96
2.97,5.71,8.68
1.58,5.8,7.38
3.7,3.67,7.37
0.25,7.69,7.94
7.4,6.82,14.22
3.94,9.99,13.93
6.11,9.81,15.920000000000002
9.81,2.75,12.56
6.8,4.49,11.29
0.6,4.91,5.51
4.68,7.81,12.489999999999998
7.42,9.35,16.77
6.71,1.34,8.05
7.02,5.07,12.09
4.61,6.27,10.879999999999999
1.27,1.47,2.74
1.29,1.52,2.81
0.75,9.08,9.83
3.09,6.82,9.91
1.97,4.56,6.529999999999999
8.93,4.52,13.45
1.91,1.59,3.5
1.33,4.31,5.64
3.6,1.55,5.15
5.56,5.11,10.67
9.39,5.26,14.65
8.21,9.19,17.4
9.88,0.69,10.57
1.53,2.45,3.9800000000000004
6.85,6.9,13.75
6.79,2.52,9.31
2.85,5.74,8.59
2.82,4.08,6.9
5.16,3.07,8.23
8.57,0.75,9.32
8.5,0.12,8.62
3.12,7.71,10.83
9.49,6.82,16.310000000000002
1.89,6.89,8.78
2.58,6.72,9.3
2.18,9.35,11.53
9.41,6.29,15.7
5.35,9.18,14.53
8.0,2.63,10.629999999999999
8.33,8.87,17.2
8.96,3.74,12.700000000000001
9.54,8.83,18.369999999999997
1.92,0.0,1.92
4.52,3.14,7.66
6.04,4.54,10.58
5.78,2.91,8.690000000000001
0.39,8.26,8.65
8.31,2.33,10.64
8.61,8.37,16.979999999999997
6.93,5.44,12.370000000000001
7.03,0.89,7.92
7.93,5.52,13.45
9.59,0.08,9.67
6.18,4.58,10.76
3.64,6.44,10.08
2.11,2.66,4.77
8.82,9.84,18.66
1.83,6.28,8.11
7.91,9.57,17.48
9.98,3.91,13.89
0.21,4.75,4.96
1.25,4.36,5.61
6.35,2.29,8.64
9.74,9.4,19.14
6.51,5.29,11.8
2.03,9.89,11.92
4.85,2.02,6.869999999999999
3.22,5.62,8.84
7.7,1.38,9.08
6.88,5.68,12.559999999999999
1.84,1.29,3.13
5.36,8.75,14.11
9.0,2.92,11.92
0.77,3.32,4.09
7.26,8.64,15.9
7.76,9.73,17.490000000000002
1.61,8.04,9.649999999999999
0.35,6.89,7.239999999999999
0.77,1.42,2.19
3.16,8.31,11.47
8.45,0.46,8.91
7.44,4.99,12.43
4.54,3.98,8.52
1.55,0.82,2.37
4.47,3.17,7.64
1.94,3.6,5.54
8.27,3.66,11.93
3.33,1.6,4.93
8.0,3.13,11.129999999999999
8.63,8.96,17.590000000000003
9.81,7.45,17.26
1.14,4.82,5.96
0.45,5.99,6.44
0.15,0.5,0.65
6.63,1.5,8.129999999999999
4.76,9.04,13.799999999999999
7.79,1.81,9.6
1.12,5.42,6.54
4.6,7.82,12.42
0.94,0.38,1.3199999999999998
1.86,6.59,8.45
2.46,6.69,9.15
1.7,7.54,9.24
9.28,1.39,10.67
3.29,2.31,5.6
